,segment_code,segment_name,family_code,family_name,class_code,class_name,commodity_code,commodity_name
13916,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52120000,"Literie, linge de table et de cuisine et serviettes de toilette",52121600,Linges et accessoires de cuisine,52121604,Nappe
13917,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52120000,"Literie, linge de table et de cuisine et serviettes de toilette",52121600,Linges et accessoires de cuisine,52121605,Poignée
13918,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52120000,"Literie, linge de table et de cuisine et serviettes de toilette",52121600,Linges et accessoires de cuisine,52121606,Napperon
13919,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52120000,"Literie, linge de table et de cuisine et serviettes de toilette",52121600,Linges et accessoires de cuisine,52121607,Jupons de table
13920,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52120000,"Literie, linge de table et de cuisine et serviettes de toilette",52121600,Linges et accessoires de cuisine,52121608,Attaches pour jupons
13921,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52120000,"Literie, linge de table et de cuisine et serviettes de toilette",52121700,Serviettes de toilette,52121701,Serviette de bain
13922,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52120000,"Literie, linge de table et de cuisine et serviettes de toilette",52121700,Serviettes de toilette,52121702,Serviette de plage
13923,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52120000,"Literie, linge de table et de cuisine et serviettes de toilette",52121700,Serviettes de toilette,52121703,Débarbouillette
13924,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52120000,"Literie, linge de table et de cuisine et serviettes de toilette",52121700,Serviettes de toilette,52121704,Essuie-mains
13925,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52130000,Parures de fenêtre,52131500,Rideaux et tentures,52131501,Rideau
13926,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52130000,Parures de fenêtre,52131500,Rideaux et tentures,52131503,Tenture
13927,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52130000,Parures de fenêtre,52131600,Stores et persiennes,52131601,Store vénitien
13928,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52130000,Parures de fenêtre,52131600,Stores et persiennes,52131602,Store à enrouleur
13929,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52130000,Parures de fenêtre,52131600,Stores et persiennes,52131603,Volet d'intérieur
13930,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52130000,Parures de fenêtre,52131600,Stores et persiennes,52131604,Store vertical
13931,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52130000,Parures de fenêtre,52131700,Accessoires et fixations pour parures de fenêtre,52131701,Cantonnière
13932,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52130000,Parures de fenêtre,52131700,Accessoires et fixations pour parures de fenêtre,52131702,Tringle à rideau
13933,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52130000,Parures de fenêtre,52131700,Accessoires et fixations pour parures de fenêtre,52131703,Embout de tringle
13934,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52130000,Parures de fenêtre,52131700,Accessoires et fixations pour parures de fenêtre,52131704,Anneaux et attaches pour rideaux
13935,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141501,Réfrigérateur domestique
13936,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141502,Four à micro-ondes domestique
13937,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141503,Broyeur d'ordures domestiques
13938,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141504,Cuisinière domestique
13939,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141505,Lave-vaisselle domestique
13940,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141506,Congélateur domestique
13941,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141507,Congélateur vertical domestique
13942,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141508,Congélateur-coffre domestique
13943,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141509,Combiné réfrigérateur-congélateur domestique
13944,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141510,Climatiseur portatif
13945,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141511,Centrifugeuse domestique
13946,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141512,Gaufrier
13947,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141513,Ouvre-boîte électrique
13948,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141514,Robot de cuisine
13949,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141515,Compacteur de déchets ménagers
13950,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141516,Friteuse
13951,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141517,Éclateur à maïs
13952,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141518,Robot boulanger
13953,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141519,Four à convection domestique
13954,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141520,Batteur électrique
13955,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141521,Grille-pain four
13956,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141522,Grille-pain
13957,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141523,Bouilloire électrique
13958,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141524,Mélangeur électrique
13959,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141525,Chauffe-plat
13960,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141526,Cafetière
13961,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141527,Couteau électrique
13962,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141528,Wok électrique
13963,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141529,Moulin à café
13964,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141530,Pièces de lave-vaisselle
13965,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141531,Hachoirs à usage domestique
13966,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141532,Poêles électriques à usage domestique
13967,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141533,Plaques chauffantes à usage domestique
13968,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141534,Grille-sandwiches électriques à usage domestique
13969,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141535,Grils électriques intérieurs à usage domestique
13970,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141536,Moules à pizzelles ou à biscuits à usage domestique
13971,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141537,Mijoteuses à usage domestique
13972,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141538,Chauffe-plats à usage domestique
13973,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141500,Appareils électroménagers de cuisine,52141539,Théières à usage domestique
13974,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141600,Appareil électroménager pour le linge,52141601,Lave-linge - laveuse
13975,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141600,Appareil électroménager pour le linge,52141602,Sèche-linge - sécheuse
13976,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141600,Appareil électroménager pour le linge,52141603,Fer à repasser
13977,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141600,Appareil électroménager pour le linge,52141604,Séchoirs à chaussures
13978,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141600,Appareil électroménager pour le linge,52141605,Paniers à linge
13979,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141600,Appareil électroménager pour le linge,52141606,Corbeilles à linge
13980,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141600,Appareil électroménager pour le linge,52141607,Produits défroisseurs de tissus
13981,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141600,Appareil électroménager pour le linge,52141608,Défroisseurs à vapeur
13982,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141700,Petits appareils électroménagers de toilette,52141701,Brosse à dents électrique
13983,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141700,Petits appareils électroménagers de toilette,52141703,Sèche-cheveux
13984,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141700,Petits appareils électroménagers de toilette,52141704,Rasoir électrique
13985,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141700,Petits appareils électroménagers de toilette,52141705,Pièces de rasoirs ou d'épilateurs
13986,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141700,Petits appareils électroménagers de toilette,52141706,Sèche-vernis à ongles
13987,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141800,Autres appareils électroménagers,52141801,Machine à coudre domestique
13988,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141800,Autres appareils électroménagers,52141802,Chaufferette - chauffage domestique
13989,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52140000,Appareils électroménagers,52141800,Autres appareils électroménagers,52141803,Couverture électrique
13990,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151500,Articles de cuisine jetables,52151501,Plat de cuisson jetable
13991,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151500,Articles de cuisine jetables,52151502,Vaisselle jetable
13992,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151500,Articles de cuisine jetables,52151503,Couvert jetable
13993,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151500,Articles de cuisine jetables,52151504,Tasse ou verre jetable
13994,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151500,Articles de cuisine jetables,52151505,Bâtonnets jetables à usage domestique
13995,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151500,Articles de cuisine jetables,52151506,Contenants d'aliments jetables
13996,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151500,Articles de cuisine jetables,52151507,Pailles jetables
13997,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151601,Rouleau à pâtisserie
13998,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151602,Bol à mélanger
13999,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151603,Râpe - équipement domestique
14000,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151604,Passoire ou égouttoir
14001,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151605,Ouvre-boîte ou décapsuleur
14002,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151606,Planche à découper
14003,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151607,Tasse à mesurer
14004,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151608,Poires à jus ou pinceaux
14005,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151609,Couteaux éplucheurs
14006,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151610,Emporte-pièces
14007,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151611,Pinces de cuisine à usage domestique
14008,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151612,Fouets à usage domestique
14009,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151613,Coupe-pâte à usage domestique
14010,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151614,Clayettes à refroidir à usage domestique
14011,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151615,Roulettes coupantes à usage domestique
14012,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151616,Spatule de cuisine à usage domestique
14013,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151617,Cuillères de bois à usage domestique
14014,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151618,Pelles à four à usage domestique
14015,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151619,Mélangeurs à usage domestique
14016,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151620,Tamis à usage domestique
14017,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151621,Estampes à biscuits à usage domestique
14018,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151622,Pistolets à pâtisserie à usage domestique
14019,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151623,Presses à biscuits à usage domestique
14020,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151624,Affûteurs à usage domestique
14021,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151625,Emporte-pièces à usage domestique
14022,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151626,Mandolines à usage domestique
14023,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151627,Presse-ails à usage domestique
14024,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151628,Tranche-oeufs à usage domestique
14025,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151629,Séparateurs à oeufs à usage domestique
14026,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151630,Coupe-fromages à usage domestique
14027,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151631,Moulins à usage domestique
14028,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151632,Entonnoirs de cuisine à usage domestique
14029,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151633,Ustensiles pour décorer les plats à usage domestique
14030,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151634,Vide-pommes à usage domestique
14031,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151635,Coquilleurs à melons ou à beurre à usage domestique
14032,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151636,Pelles à usage domestique
14033,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151637,Découpe-citrouilles à usage domestique
14034,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151638,Brosses à légumes à usage domestique
14035,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151639,Batteurs à oeufs à usage domestique
14036,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151640,Séchoirs à pâtes à usage domestique
14037,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151641,Siphons à crème fouettée à usage domestique
14038,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151642,Presse-pâte à usage domestique
14039,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151643,Moules à ravioli à usage domestique
14040,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151644,Pulvérisateurs à usage domestique
14041,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151645,Pinceaux à usage domestique
14042,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151646,Balances de cuisines ou de diètes à usage domestique
14043,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151647,Minuteries de cuisine à usage domestique
14044,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151648,Thermomètres de cuisine à usage domestique
14045,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151649,Guides à trancher le pain à usage domestique
14046,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151600,Outils et ustensiles de cuisine,52151650,Égouttoirs à usage domestique
14047,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151700,Couverts et coutellerie,52151701,Couvert de service
14048,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151700,Couverts et coutellerie,52151702,Couteau
14049,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151700,Couverts et coutellerie,52151703,Fourchette
14050,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151700,Couverts et coutellerie,52151704,Cuiller
14051,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151700,Couverts et coutellerie,52151705,Repose-cuillères
14052,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151700,Couverts et coutellerie,52151706,Baguettes
14053,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151700,Couverts et coutellerie,52151707,Coutelleries à usage domestique
14054,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151700,Couverts et coutellerie,52151708,Couteau à beurre
14055,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151700,Couverts et coutellerie,52151709,Ensemble de coutellerie
14056,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151800,Batteries de cuisine,52151801,Faitout
14057,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151800,Batteries de cuisine,52151802,Poêle à frire
14058,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151800,Batteries de cuisine,52151803,Casserole
14059,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151800,Batteries de cuisine,52151804,Bouilloire
14060,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151800,Batteries de cuisine,52151805,Wok
14061,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151800,Batteries de cuisine,52151806,Cuiseur à vapeur
14062,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151800,Batteries de cuisine,52151807,Marmite
14063,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151800,Batteries de cuisine,52151808,Autocuiseur
14064,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151800,Batteries de cuisine,52151809,Sauteuse
14065,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151800,Batteries de cuisine,52151810,Réchauds à usage domestique
14066,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151800,Batteries de cuisine,52151811,Grils à usage domestique
14067,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151800,Batteries de cuisine,52151812,Bains-marie à usage domestique
14068,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151800,Batteries de cuisine,52151813,Grilles anti-éclaboussures à usage domestique
14069,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151900,Plats de cuisson,52151901,Moule à muffins
14070,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151900,Plats de cuisson,52151902,Moule de pâtisserie
14071,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151900,Plats de cuisson,52151903,Moule à gâteau ou à tarte
14072,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151900,Plats de cuisson,52151904,Plat à rôtir
14073,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151900,Plats de cuisson,52151905,Plaque à pâtisserie
14074,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151900,Plats de cuisson,52151906,Rôtissoire
14075,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151900,Plats de cuisson,52151907,Moule à gâteau
14076,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151900,Plats de cuisson,52151908,Plaques à pizza à usage domestique
14077,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52151900,Plats de cuisson,52151909,Moules à tortilla à usage domestique
14078,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52152000,"Vaisselle, plats de service et contenants d'entreposage",52152001,Pichet
14079,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52152000,"Vaisselle, plats de service et contenants d'entreposage",52152002,Récipient d'entreposage des aliments
14080,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52152000,"Vaisselle, plats de service et contenants d'entreposage",52152003,Bol à punch
14081,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52152000,"Vaisselle, plats de service et contenants d'entreposage",52152004,Assiette
14082,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52152000,"Vaisselle, plats de service et contenants d'entreposage",52152005,Soucoupe
14083,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52152000,"Vaisselle, plats de service et contenants d'entreposage",52152006,Plateau ou plat de service
14084,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52152000,"Vaisselle, plats de service et contenants d'entreposage",52152007,Saladier de service
14085,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52152000,"Vaisselle, plats de service et contenants d'entreposage",52152008,Cafetière ou théière
14086,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52152000,"Vaisselle, plats de service et contenants d'entreposage",52152009,Bol à salade ou à soupe
14087,52000000,"Meubles, articles de maison, appareils électroménagers et électroniques",52150000,Articles de cuisine,52152000,"Vaisselle, plats de service et contenants d'entreposage",52152010,Bouteilles isolantes à usage domestique
