,link,title,type,contract_type,date_publication,date_conclusion,date_complaints,organization,address,class_code,class_name,category_code,category_name
140,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=25a712d3-82e3-4b67-9bd0-4cb891518998&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"Travaux de réhabilitation et de construction d'une conduite d'eau principale de 400 mm, de construction d'une chambre de régulation de pression, de planage-revêtement et de construction d'une saillie sur l'ave Greene et la rue St-Ambroise",Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
141,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=dd176ede-e3ee-425c-89a6-0ca595b44878&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Mise à niveau de la station de pompage McTavish,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
142,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=0d0dc0b4-c9f9-4232-a6bb-baa87d1cdcab&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Ajout d'une chambre de mesure de débit,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Municipalité de Saint-Adelme.,"138, rue Prcinpale
Saint-Adelme, QC
G0J 2B0",['72131700'],"[""Construction d'infrastructures ou d'ouvrages de génie civil""]",['C02'],['Ouvrages de génie civil']
143,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=6e79eda6-939a-406b-b4bc-642e5ef291c5&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Réhabilitation par chemisage de conduites d’aqueduc de 600 mm et 200 mm sur la rue De Montmorency entre la rue Grand Trunk et au sud du Canal Lachine,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
144,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=f62bb1c4-ab27-44f0-a6b0-36c2ce784474&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Réhabilitation par chemisage d’une conduite d’aqueduc de 300 mm sur la 54e Avenue entre la rue Sherbrooke et au nord de l’autoroute 20 - arr. Lachine,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
145,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=b2bb9fe2-adfd-4d63-866e-d83853078ed1&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,MAN eau potable quartier NDDL - Contrôle qualitatif,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Ville de Témiscouata-sur-le-Lac,"861, rue Commerciale Nord
Témiscouata-sur-le-Lac, QC
G0L 1E0",['77000000'],['Services environnementaux'],['S8'],"['Contrôle de la qualité, essais et inspections et services de représentants techniques']"
146,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=bc3e5031-532a-435d-a1da-9ee8342402f2&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Remplacement de la fosse septique et du champ d'épuration à l'école Coeur-Immaculé de Saint-Valère (011).,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Commission scolaire des Bois-Francs .,"40 Boul. Bois francs-Nord
C.P. 40
Victoriaville, QC
G6P 6S5",['72100000'],"[""Services de construction, de réparation et d'entretien d'immeubles""]",['C01'],['Bâtiments']
147,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=b482d1f4-2354-4c80-9ae5-9465d722e291&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,IMPLANTATION D’UN SYSTÈME DE DÉSINFECTION UV CENTRALE D’EAU POTABLE,Avis d'appel d'offres,Autres (Lampe à rayonnement),Date de publication :,,,Ville de Nicolet .,"435, rue Théophile-Saint-Laurent
Nicolet, QC
J3T 1B4",['39101616'],['Lampe à rayonnement ultra-violet (UV)'],['O1'],['Indéterminé']
148,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=20bf1e03-a000-4166-89b3-118bebd24aba&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"Travaux de construction de conduites d’eau principales et secondaires, d’égout, de voirie et modification sur le réseau de la CSEM sur l’avenue Pierre-de-Coubertin entre les rues Viau et Du Quesne",Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
149,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=d60a6846-810f-4c07-9031-6672e32b65dc&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Services professionnels pour le traitement tertiaire des eaux usées,Contrat de gré à gré,Services professionnels,Date de publication :,2019-02-19,,Commission scolaire de la Rivière-du-Nord.,"795 rue Melançon
Saint-Jérôme, QC
J7Z 4L1",['81100000'],"[""Services d'ingénieurs""]",['S3'],"[""Services d'architecture et d'ingénierie""]"
150,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=2fc0974a-b2ac-4043-a38c-5389f7c5cd22&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Réalisation d'une étude de solutions de mise à niveau de la station d'épuration de la Haute-Bécancour,Contrat de gré à gré,Services professionnels,Date de publication :,2019-01-21,,Ville de Thetford Mines.,"144, rue Notre-Dame Ouest, case postale 489
Thetford Mines, QC
G6G 5T3",['80101702'],"[""Études de productivité ou d'efficience et mise en œuvre""]",['S2'],['Études spéciales et analyses - (pas R et D)']
151,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=d11430d1-4d87-41ed-b4f9-dde9de45d863&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"MISE À NIVEAU DES INFRASTRUCTURES DE COLLECTE, D'INTERCEPTION ET DE TRAITEMENT DES EAUX USÉES - LOT 1",Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Ville de Port-Cartier,"40, avenue Parent
Port-Cartier, QC
G5B 2G5",['72131700'],"[""Construction d'infrastructures ou d'ouvrages de génie civil""]",['C02'],['Ouvrages de génie civil']
152,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=a7233c54-5f20-46d4-9036-0433b76b2500&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Soutirage des boues des bassins usine traitement eau potable AQSC,Contrat suite à un appel d'offres sur invitation,Services de nature technique,Date de publication :,2019-03-11,,Municipalité de Saint-Casimir.,"220 Boul. de la Montagne
C.P. 220
Saint-Casimir, QC
G0A 3L0",['76121603'],['Élimination des boues'],['O1'],['Indéterminé']
153,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=cfa7b8b9-2211-45c3-9aee-87d79685d3c7&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Traitement des eaux usées,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Municipalité de Saint-Francois-Xavier de Viger,"123 Rue Principale
Saint-François-Xavier-de-Viger, QC
G0L 3C0","['30222018', '30222048', '30222059', '30222200', '72101700', '72131600', '83101500']","['Bassins', ""Voies d'accès"", ""Postes de pompage d'eau d'égout"", 'Ouvrages pour services publics', 'Travaux de bétonnage', 'Construction de bâtiments non résidentiels', ""Services d'aqueduc et d'égout""]",['C02'],['Ouvrages de génie civil']
154,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=937bac86-dad2-44e3-8fab-c9dfb07a40c1&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Travaux de remplacement des surpresseurs de biogaz à la STEU,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Ville de Repentigny.,"435 boul, Iberville
Repentigny, QC
J6A 2B6",['30222700'],['Ouvrages industriels'],['C03'],['Autres travaux de construction']
155,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=0ecc33a9-8ca1-45d5-a024-4f900f8db77d&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Remplacement de la vanne d'altitude et mise à niveau du bâtiment existant Duke of Kent,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
156,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=77259134-dccd-441a-9564-63f7894ef10a&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Agrandissement du bâtiment principal et système de déphosphatation au site municipal de traitement des eaux usées,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Municipalité d'Hébertville.,"351 rue Turgeon
Hébertville, QC
G8N 1S8",['47100000'],"[""Traitement de l'eau et des eaux usées, approvisionnement et rejet""]",['G18'],['Équipement industriel']
157,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=2479996e-61d5-4450-a997-ed515c516e3b&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Conception et fabrication d'un système de traitement des eaux usées,Avis d'intention,Approvisionnement (biens),Date de publication :,,,COREM.,"1180, rue de la Mineralogie
Québec, QC
G1N 1X7",['47100000'],"[""Traitement de l'eau et des eaux usées, approvisionnement et rejet""]",['G22'],['Produits divers']
158,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=edf72485-7502-4f54-95b8-fdff5a257858&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Vidange et nettoyage des digesteurs 1 et 2 à la STEU,Avis d'appel d'offres,Services de nature technique,Date de publication :,,,Ville de Repentigny.,"435, boulevard Iberville
Repentigny, QC
J6A 2B6",['76121701'],['Services de traitement des eaux usées'],['S5'],['Services environnementaux']
159,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=a27a2fb0-54f5-47b0-9844-5d57c54b561e&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Remise à niveau de sept (7) moteurs à rotor bobiné des groupes motopompes (5 150 HP et 3 050 HP) à la station de pompage de la station d'épuration des eaux usées Jean-R.-Marcotte,Avis d'appel d'offres,Services de nature technique,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'approvisionnement",,"['73152102', '73161501', '73181000']","[""Services de réparation d'équipement de fabrication"", 'Services de fabrication de moteurs et de turbines', ""Services d'usinage""]",['S9'],"[""Entretien, réparation, modification, réfection et installation de biens et d'équipement""]"
160,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=a47b5326-996b-43d4-a71a-9e55565d89cb&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,2019-HYG-03 Présélection des équipements de procédé du réacteur biologique membranaire,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Ville de Contrecoeur.,"5000, route Marie-Victorin
Contrecoeur, QC
J0L 1C0",['47100000'],"[""Traitement de l'eau et des eaux usées, approvisionnement et rejet""]",['G11'],['Énergie']
161,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=7efc32fa-6076-4456-a4ab-4152c53936d9&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Plans & devis et surveillance - Mise aux normes et traitement de l'eau potable,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Municipalité de Saint-Bernard..,"1512 rue St-Georges
Saint-Bernard, QC
G0S 2G0",['77121709'],['Traitement ou réhabilitation des eaux souterraines'],['S3'],"[""Services d'architecture et d'ingénierie""]"
162,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=0c0fbce9-c35e-484e-9118-c997b26b7e16&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Nouveau réseau de distribution de l'eau potable et d'un nouveau réseau de collecte des eaux usées incluant 3 postes de pompage,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Municipalité Sainte-Anne-de-la-Pocatière,"395, Ch des Sables Est
Sainte-Anne-de-la-Pocatière, QC
G0R 1Z0",['72131700'],"[""Construction d'infrastructures ou d'ouvrages de génie civil""]",['C02'],['Ouvrages de génie civil']
163,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=f3e2659e-a465-425d-a3db-bbabcf7f2351&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Inspection partielle et diagnostic des vannes de réseau de distribution d'eau potable dans divers arrondissements -12 mois,Avis d'appel d'offres,Services de nature technique,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'approvisionnement","255, boul. Crémazie Est
4e étage, bureau 400
Montréal, QC
H2M 1L5",['81141807'],"[""Services d'inspection de la plomberie et des égouts""]",['S14'],['Services publics']
164,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=74a5d5db-94ec-47a8-8eef-44da92e4078e&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Acquisition d'une soufflante centrifuge,Contrat de gré à gré,Approvisionnement (biens),Date de publication :,2019-02-25,,Ville de Mont-Laurier.,"300, boulevard Albiny-Paquette
Mont-Laurier, QC
J9L1J9",['40101602'],['Soufflante'],['G19'],['Machinerie et outils']
165,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=deef27fd-07ed-40c7-9da5-895902016d5f&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Travaux de réparation ponctuelle de conduites d’égouts secondaires de la Ville de Montréal,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau",,['72131700'],"[""Construction d'infrastructures ou d'ouvrages de génie civil""]",['C02'],['Ouvrages de génie civil']
166,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=0fac2db3-a738-4558-a073-63710424ccce&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Services professionnels d'ingénierie - Optimisation de la gestion des boues en amont des étangs,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Régie Intermunicipale d'assainissement des eaux usées de Rougement/St-Césaire,"1111 - 4 Avenue St-Paul
Saint-Césaire, QC
J0L 1T0",['81100000'],"[""Services d'ingénieurs""]",['S3'],"[""Services d'architecture et d'ingénierie""]"
167,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=98b73b9e-db60-4b79-a9b4-981e85d16a75&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Auscultation et diagnostic du réseau de distribution d’eau potable par l’inspection complète des bornes d’incendie et la manipulation des vannes d’isolement liées dans divers arrondissements - 12 mois,Avis d'appel d'offres,Services de nature technique,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'approvisionnement","255, boul. Crémazie Est
4e étage, bureau 400
Montréal, QC
H2M 1L5",['81141807'],"[""Services d'inspection de la plomberie et des égouts""]",['S14'],['Services publics']
168,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=dab88f25-6c1c-43fe-893d-3b5804521601&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Fourniture d'un inhibiteur de corrosion et suivi du réseau d'eau potable,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Société d'exploitation de la centrale de traitement d'eau C.M.R.,"3192, Ch. Ste-Thérèse
Carignan, QC
J3L 4A7",['47101606'],['Produit chimique de protection contre la corrosion'],['G4'],['Produits et spécialités chimiques']
169,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=5670414d-ed90-4dea-99f7-e49f851641c8&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,ÉTUDE SUR L'ÉTAT DES INSTALLATIONS DE PRODUCTION D'EAU POTABLE ET DE TRAITEMENT DES EAUX USÉES - SECTEUR LUCERNE,Avis d'appel d'offres sur invitation,Services professionnels,Date de publication :,,,Municipalité des Cèdres,"1060, chemin du Fleuve
Les Cèdres, QC
J7T 1A1",['81100000'],"[""Services d'ingénieurs""]",['S3'],"[""Services d'architecture et d'ingénierie""]"
170,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=0037b0ef-3fd9-40b8-a27f-f0889038bf5b&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"Construction de deux chambres de vannes de 900 mm et 1200 mm de diamètre sur le chemin de la Côte-Ste-Catherine, à l'angle de l'avenue de Darlington",Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
171,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=919a431c-c548-4641-aff6-594e32d156aa&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Residential Expansion Phase 1 & New Well,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Cree Nation Government,"700 De La Gauchetiere West Suite 1600
Montréal, QC
H3B 5M2",['72131700'],"[""Construction d'infrastructures ou d'ouvrages de génie civil""]",['C02'],['Ouvrages de génie civil']
172,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=4b30a661-2b2e-43a9-9743-1ff473858c28&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Services professionnelles (discipline ingénierie) - Projet 892-9074-70/CFMU/Réfection des infrastructures du système de traitement des eaux usées,Contrat de gré à gré,Services professionnels,Date de publication :,2019-02-01,,Cégep de Rimouski,"60 rue de L'Évéché Ouest
Rimouski, QC
G5L 4H6",['81101703'],"[""Services de tests d'ingénierie""]",['S3'],"[""Services d'architecture et d'ingénierie""]"
173,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=18e8bb43-25c9-4467-bef2-142912cc8038&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Mise aux normes et vidange des boues - Usine de traitement des eaux usées,Avis d'appel d'offres,Services de nature technique,Date de publication :,,,Municipalité du village de Fort-Coulonge,"134, rue Principale, CP 640
Fort-Coulonge, QC
J0X 1V0","['76121603', '76121701']","['Élimination des boues', 'Services de traitement des eaux usées']",['S5'],['Services environnementaux']
174,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=6ac65e92-73d6-47e5-a8e8-b1682f7cd227&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Remplacement du système UV de traitement des eaux usées à l'usine d'épuration de Gaspé,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Ville de Gaspé.,"25 rue de L'Hôtel de Ville
Gaspé, QC
G4X 2A5","['47100000', '47101500']","[""Traitement de l'eau et des eaux usées, approvisionnement et rejet"", ""Matériel de traitement des eaux et d'approvisionnement en eau""]",['G18'],['Équipement industriel']
175,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=bf334813-5a1d-440a-ba26-7963cbaf2031&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Acquisition de deux (2) compresseurs à air pour l'usine de traitement de l'eau potable,Contrat suite à un appel d'offres sur invitation,Approvisionnement (biens),Date de publication :,2019-02-11,,Ville de Sept-Îles,"Service de l'approvisionnement
601, boulevard des Montagnais
Sept-Iles, QC
G4R 2R4",[],[],['G12'],"['Moteurs, turbines, composants et accessoires connexes']"
176,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=2cd7413a-4756-421c-a284-d296d2b76d46&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Conception d'une nouvelle prise d'eau,Avis d'appel d'offres sur invitation,Services professionnels,Date de publication :,,,Regroupement Mamit Innuat inc..,"250-350 rue Smith
Sept-Iles, QC
G4R3X2",['70171506'],['Services de modélisation des eaux de surface et eaux souterraines'],['S3'],"[""Services d'architecture et d'ingénierie""]"
177,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=c54b9d24-0cae-4db7-8d61-bc40c475b20d&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Service d'assistance à l'exploitation des ouvrages de traitement de l'eau potable et des eaux usées - 2019,Contrat de gré à gré,Services de nature technique,Date de publication :,2019-02-05,,Municipalité de Lac-Etchemin,,"['76121701', '83101506']","['Services de traitement des eaux usées', ""Services de traitement de l'eau""]",['S14'],['Services publics']
178,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=238489c1-830a-45a4-9b0d-2de3336accaa&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Services professionnels d'analyse de laboratoire 2019-2022,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Ville de Rivière-du-Loup.,"108, rue Fraser
Rivière-du-Loup, QC
G5R 1C8",['77101820'],"['Analyses de laboratoire - services de laboratoire de chimie analytique, de biologie et de microbiologie']",['S2'],['Études spéciales et analyses - (pas R et D)']
179,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=1a170f05-7269-4138-abd8-ca06aa0ee43e&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,SERVICES PROFESSIONNELS POUR L’OPÉRATION ET LA GESTION DES INFRASTRUCTURES DE TRAITEMENT DE L’EAU POTABLE ET D’ASSAINISSEMENT DES EAUX USÉES,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Municipalité de Lacolle.,"1, rue de l'Église Sud
Lacolle, QC
J0J 1J0","['70171600', '70171601', '83101502', '83101503']","[""Supervision relative à la gestion de l'eau"", ""Gestion de la qualité de l'eau"", 'Gestion des ressources en eau', ""Gestion du contrôle de la qualité de l'eau""]",['S8'],"['Contrôle de la qualité, essais et inspections et services de représentants techniques']"
180,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=a3b93033-48da-4cc3-8937-d9b182beaace&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Fourniture de composantes électriques de marque Allen-Bradley,Avis d'appel d'offres,Approvisionnement (biens),Date de publication :,,,Ville de Sept-Îles,"Service de l'approvisionnement
601, boulevard des Montagnais
Sept-Iles, QC
G4R 2R4","['32000000', '32130000', '39000000', '39120000']","['Composante et accessoire électronique et électrique', 'Pièces et accessoires pour matériel et composantes électroniques', ""Composantes, accessoires et fournitures pour systèmes électriques et d'éclairage"", 'Matériel, composante et fourniture électrique']",['G10'],['Produits électriques et électroniques']
181,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=6b94a13d-17d5-42af-94c0-c703a23e6b14&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"Contrôle qualitatif des matériaux - Aqueduc, égouts, voirie et assainissement",Avis d'appel d'offres,Services professionnels,Date de publication :,,,Municipalité de Saint-Germain.,"146 Rang des Côtes
Saint-Germain, QC
G0L 3G0",['81141501'],['Contrôle des matériaux'],['S8'],"['Contrôle de la qualité, essais et inspections et services de représentants techniques']"
182,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=62323556-c6ee-4542-9ec8-b7dbcf57916c&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"Ingénierie - Surveillance des travaux - Aqueduc, égouts, voirie et assainissement",Avis d'appel d'offres,Services professionnels,Date de publication :,,,Municipalité de Saint-Germain.,"146 Rang des Côtes
Saint-Germain, QC
G0L 3G0",['81100000'],"[""Services d'ingénieurs""]",['S3'],"[""Services d'architecture et d'ingénierie""]"
183,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=053cb948-b1a9-4f19-a626-3770ec272415&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Mise à niveau du traitement de l'eau potable à l'école Des Jeunes-Riverains,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Commission scolaire de la vallée des Tisserands,"630, rue Ellice
Beauharnois, QC
J6N 3S1","['72000000', '72102300']","['Services - bâtiment, travaux de construction et entretien', 'Plomberie, chauffage et climatisation']",['C01'],['Bâtiments']
184,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=818f0bcf-2f7c-45a3-856f-f6d3f603303c&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Rénovation du système de traitement des eaux usées,Avis d'appel d'offres,Travaux de construction,Date de publication :,,,Commission scolaire de la Rivière-du-Nord.,"795 rue Melançon
Saint-Jérôme, QC
J7Z 4L1","['30222059', '72102800']","[""Postes de pompage d'eau d'égout"", 'Services de rénovation, restauration']",['C02'],['Ouvrages de génie civil']
185,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=1dfd736e-2dd6-4efb-891f-bc446aef1c9e&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,"Remplacement du système de chauffage de l’usine de traitement d’eau potable, Dorval",Avis d'appel d'offres,Travaux de construction,Date de publication :,,,"Ville de Montréal
Ville de Montréal - Service de l'eau - Direction de l'eau potable",,['72000000'],"['Services - bâtiment, travaux de construction et entretien']",['C03'],['Autres travaux de construction']
186,https://www.seao.ca/OpportunityPublication/ConsulterAvis/Recherche?callingPage=3&ItemId=491f5e50-018f-4738-90b6-6ffeda889a97&COpp=Search&p=2&searchId=58dcae61-5805-4b3a-b3ec-ab2601150cb1,Devis de services professionnels en ingénierie- plans et devis définitifs et surveillance des travaux - Remplacement des installations de traitement des eaux usées,Avis d'appel d'offres,Services professionnels,Date de publication :,,,Municipalité Sainte-Françoise,"156, Jérémie-Beaulieu
Sainte-Françoise (Bas Saint-Laurent), QC
G0L 3B0",['81100000'],"[""Services d'ingénieurs""]",['S3'],"[""Services d'architecture et d'ingénierie""]"
